NI VB-8012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Device,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Name,Serial Number,Firmware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VB8012-308D465,308D465,16.1.0f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIXED SIGNAL OSCILLOSCOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIGITAL MULTIMETER,,,,,,DIGITAL I/O,,,,,,,,,
Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Configuration,,,,,,Configuration,,,,,,,,,
,Analog,,,,,,,,,,,Math,,,,,,,,,Trigger,,,,,,,,,Acquisition,,,,Analog,,,,,,Digital,,,,,,,,
,,Name,Alias,Channel Coupling,Bandwidth Limit,Input Impedance,Probe Attenuation,Volts Per Division,Vertical Offset (V),ΔT (ns),,,Name,Alias,Math Operation,Source A,Source B,ΔT (ns),Units,,,Type,Delay (s),Reason,Edge,Source,Level (V),Hysteresis,,,Mode,,,,Name,Measurement Mode,Null Offset,,,,Name,Direction,,,,,,
,,1,1,DC,Full Bandwidth,1 MΩ,1X,1 V/,1.728395,20000,,,Math,Arithmetic,A - B,1,2,20000,V,,,Edge,0,Stopped,Rising,1,-1.77,Minimum,,,Peak Detect,,,,DMM,DC Current,Off,,,,0,Input,,,,,,
,,2,2,DC,Full Bandwidth,1 MΩ,1X,1 V/,1.728395,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Input,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Input,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Input,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Input,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Input,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Input,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Input,,,,,,
MIXED SIGNAL OSCILLOSCOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIGITAL MULTIMETER,,,,,,DIGITAL I/O,,,,,,,,,
Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data,,,,,,Data,,,,,,,,,
,Analog,,,,,,,Math,,,,,,,,,,,,,,,,,,,,,,,,,,Analog,,,,,,Digital,,,,,,,,
,,Timestamps (ns),Input Min,Input Max,Output Min,Output Max,,,Timestamps (ns),Arithmetic Min,Arithmetic Max,,,,,,,,,,,,,,,,,,,,,,,,DMM,,,,,,0,1,2,3,4,5,6,7
,,-10000000,0.946502058,1.028806584,0.576131687,0.658436214,,,-10000000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,8.13E-05,,,,,,0,0,0,0,0,0,0,0
,,-9980000,0.946502058,1.028806584,0.576131687,0.658436214,,,-9980000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9960000,0.946502058,1.028806584,0.576131687,0.658436214,,,-9960000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9940000,0.987654321,1.028806584,0.576131687,0.658436214,,,-9940000,0.411522634,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9920000,0.987654321,1.028806584,0.576131687,0.658436214,,,-9920000,0.411522634,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9900000,0.987654321,1.069958848,0.576131687,0.658436214,,,-9900000,0.411522634,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9880000,0.987654321,1.069958848,0.576131687,0.658436214,,,-9880000,0.411522634,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9860000,0.987654321,1.069958848,0.576131687,0.658436214,,,-9860000,0.411522634,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9840000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9840000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9820000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9820000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9800000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9800000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9780000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9780000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9760000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9760000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9740000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9740000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9720000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9720000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9700000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9700000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9680000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9680000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9660000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9660000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9640000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9640000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9620000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9620000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9600000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9600000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9580000,0.987654321,1.069958848,0.617283951,0.699588477,,,-9580000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9560000,0.987654321,1.069958848,0.617283951,0.658436214,,,-9560000,0.37037037,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9540000,0.987654321,1.069958848,0.576131687,0.658436214,,,-9540000,0.411522634,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9520000,0.987654321,1.069958848,0.576131687,0.658436214,,,-9520000,0.411522634,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9500000,0.987654321,1.069958848,0.576131687,0.658436214,,,-9500000,0.411522634,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9480000,0.987654321,1.028806584,0.576131687,0.658436214,,,-9480000,0.411522634,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9460000,0.946502058,1.028806584,0.576131687,0.658436214,,,-9460000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9440000,0.946502058,1.028806584,0.576131687,0.658436214,,,-9440000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9420000,0.946502058,1.028806584,0.576131687,0.658436214,,,-9420000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9400000,0.946502058,1.028806584,0.576131687,0.617283951,,,-9400000,0.37037037,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9380000,0.946502058,1.028806584,0.576131687,0.617283951,,,-9380000,0.37037037,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9360000,0.946502058,1.028806584,0.534979424,0.617283951,,,-9360000,0.411522634,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9340000,0.946502058,0.987654321,0.534979424,0.617283951,,,-9340000,0.411522634,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9320000,0.946502058,0.987654321,0.534979424,0.617283951,,,-9320000,0.411522634,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9300000,0.946502058,0.987654321,0.534979424,0.617283951,,,-9300000,0.411522634,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9280000,0.905349794,0.987654321,0.534979424,0.617283951,,,-9280000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9260000,0.905349794,0.987654321,0.534979424,0.617283951,,,-9260000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9240000,0.905349794,0.987654321,0.49382716,0.576131687,,,-9240000,0.411522634,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9220000,0.905349794,0.987654321,0.49382716,0.576131687,,,-9220000,0.411522634,0.411522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9200000,0.864197531,0.946502058,0.49382716,0.576131687,,,-9200000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9180000,0.823045267,0.905349794,0.452674897,0.534979424,,,-9180000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9160000,0.781893004,0.864197531,0.411522634,0.49382716,,,-9160000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9140000,0.699588477,0.823045267,0.329218107,0.452674897,,,-9140000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9120000,0.617283951,0.740740741,0.24691358,0.37037037,,,-9120000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9100000,0.534979424,0.658436214,0.164609053,0.288065844,,,-9100000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9080000,0.452674897,0.576131687,0.082304527,0.205761317,,,-9080000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9060000,0.411522634,0.534979424,0.041152263,0.164609053,,,-9060000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9040000,0.329218107,0.452674897,-0.041152263,0.082304527,,,-9040000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9020000,0.24691358,0.37037037,-0.12345679,-2.22E-16,,,-9020000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-9000000,0.164609053,0.329218107,-0.164609053,-0.041152263,,,-9000000,0.329218107,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8980000,-2.22E-16,0.24691358,-0.37037037,-0.12345679,,,-8980000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8960000,-0.24691358,0.041152263,-0.617283951,-0.329218107,,,-8960000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8940000,-0.452674897,-0.164609053,-0.823045267,-0.534979424,,,-8940000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8920000,-0.699588477,-0.411522634,-1.028806584,-0.781893004,,,-8920000,0.329218107,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8900000,-0.905349794,-0.617283951,-1.275720165,-0.987654321,,,-8900000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8880000,-1.111111111,-0.864197531,-1.481481481,-1.193415638,,,-8880000,0.37037037,0.329218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8860000,-1.316872428,-1.069958848,-1.687242798,-1.399176955,,,-8860000,0.37037037,0.329218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8840000,-1.522633745,-1.275720165,-1.893004115,-1.604938272,,,-8840000,0.37037037,0.329218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8820000,-1.728395062,-1.481481481,-2.057613169,-1.851851852,,,-8820000,0.329218107,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8800000,-1.893004115,-1.687242798,-2.263374486,-2.016460905,,,-8800000,0.37037037,0.329218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8780000,-2.098765432,-1.851851852,-2.427983539,-2.222222222,,,-8780000,0.329218107,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8760000,-2.263374486,-2.057613169,-2.633744856,-2.427983539,,,-8760000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8740000,-2.427983539,-2.222222222,-2.798353909,-2.592592593,,,-8740000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8720000,-2.592592593,-2.386831276,-2.962962963,-2.757201646,,,-8720000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8700000,-2.757201646,-2.551440329,-3.127572016,-2.9218107,,,-8700000,0.37037037,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8680000,-2.9218107,-2.716049383,-3.251028807,-3.086419753,,,-8680000,0.329218107,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8660000,-3.04526749,-2.880658436,-3.374485597,-3.209876543,,,-8660000,0.329218107,0.329218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8640000,-3.16872428,-3.004115226,-3.497942387,-3.333333333,,,-8640000,0.329218107,0.329218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8620000,-3.29218107,-3.127572016,-3.621399177,-3.456790123,,,-8620000,0.329218107,0.329218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8600000,-3.41563786,-3.251028807,-3.744855967,-3.580246914,,,-8600000,0.329218107,0.329218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8580000,-3.497942387,-3.333333333,-3.827160494,-3.66255144,,,-8580000,0.329218107,0.329218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8560000,-3.580246914,-3.41563786,-3.909465021,-3.78600823,,,-8560000,0.329218107,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8540000,-3.66255144,-3.497942387,-3.991769547,-3.868312757,,,-8540000,0.329218107,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8520000,-3.703703704,-3.580246914,-4.032921811,-3.909465021,,,-8520000,0.329218107,0.329218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8500000,-3.744855967,-3.66255144,-4.115226337,-3.991769547,,,-8500000,0.37037037,0.329218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8480000,-3.78600823,-3.703703704,-4.156378601,-4.032921811,,,-8480000,0.37037037,0.329218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
