NI VB-8012,,,,,
Configuration,,,,,
,Device,,,,,
,,Name,Serial Number,Firmware,,,
,,VB8012-308D465,308D465,16.1.0f0,,,,,
MIXED SIGNAL OSCILLOSCOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIGITAL MULTIMETER,,,,,,,DIGITAL I/O,,,,,,,,,,
Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Configuration,,,,,,,Configuration,,,,,,,,,,
,Analog,,,,,,,,,,,Math,,,,,,,,,Trigger,,,,,,,,,Acquisition,,,,Analog,,,,,,,Digital,,,,,,,,,,
,,-51100000,0.617283950617284,0.699588477366255,0.576131687242798,0.65843621399177,,,-51100000,0.0411522633744856,0.0411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-51000000,0.65843621399177,0.740740740740741,0.617283950617284,0.699588477366255,,,-51000000,0.0411522633744856,0.0411522633744855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-50900000,0.65843621399177,0.740740740740741,0.617283950617284,0.699588477366255,,,-50900000,0.0411522633744856,0.0411522633744855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-50800000,0.65843621399177,0.740740740740741,0.65843621399177,0.740740740740741,,,-50800000,0,-1.11022302462516E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-50700000,0.699588477366255,0.781893004115226,0.65843621399177,0.740740740740741,,,-50700000,0.0411522633744856,0.0411522633744855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-50600000,0.699588477366255,0.781893004115226,0.65843621399177,0.781893004115226,,,-50600000,0.0411522633744856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-50500000,0.740740740740741,0.823045267489712,0.699588477366255,0.781893004115226,,,-50500000,0.0411522633744855,0.0411522633744855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-50400000,0.740740740740741,0.864197530864198,0.699588477366255,0.823045267489712,,,-50400000,0.0411522633744855,0.0411522633744855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-50300000,0.823045267489712,0.946502057613169,0.781893004115226,0.905349794238683,,,-50300000,0.0411522633744855,0.0411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-50200000,0.905349794238683,1.02880658436214,0.823045267489712,0.987654320987654,,,-50200000,0.0823045267489712,0.0411522633744854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-50100000,0.987654320987654,1.19341563786008,0.905349794238683,1.11111111111111,,,-50100000,0.0823045267489712,0.0823045267489713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-50000000,1.11111111111111,1.31687242798354,1.02880658436214,1.23456790123457,,,-50000000,0.0823045267489713,0.082304526748971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-49900000,1.23456790123457,1.48148148148148,1.19341563786008,1.39917695473251,,,-49900000,0.0411522633744856,0.0823045267489713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-49800000,1.39917695473251,1.60493827160494,1.31687242798354,1.52263374485597,,,-49800000,0.082304526748971,0.082304526748971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-49700000,1.56378600823045,1.76954732510288,1.48148148148148,1.68724279835391,,,-49700000,0.082304526748971,0.0823045267489713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-49600000,1.7283950617284,1.93415637860082,1.60493827160494,1.81069958847737,,,-49600000,0.123456790123457,0.123456790123457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-49500000,1.89300411522634,2.09876543209877,1.76954732510288,1.97530864197531,,,-49500000,0.123456790123457,0.123456790123457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-49400000,2.01646090534979,2.22222222222222,1.89300411522634,2.09876543209877,,,-49400000,0.123456790123457,0.123456790123457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-49300000,2.18106995884774,2.38683127572016,2.01646090534979,2.18106995884774,,,-49300000,0.164609053497942,0.205761316872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-49200000,2.30452674897119,2.51028806584362,2.13991769547325,2.30452674897119,,,-49200000,0.164609053497943,0.205761316872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-49100000,2.42798353909465,2.63374485596708,2.22222222222222,2.38683127572016,,,-49100000,0.205761316872428,0.246913580246913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-49000000,2.55144032921811,2.75720164609054,2.30452674897119,2.46913580246914,,,-49000000,0.246913580246914,0.288065843621399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-48900000,2.67489711934156,2.88065843621399,2.38683127572016,2.51028806584362,,,-48900000,0.288065843621399,0.37037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-48800000,2.79835390946502,3.00411522633745,2.46913580246914,2.59259259259259,,,-48800000,0.329218106995885,0.411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-48700000,2.92181069958848,3.12757201646091,2.55144032921811,2.71604938271605,,,-48700000,0.37037037037037,0.411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-48600000,3.04526748971193,3.25102880658436,2.67489711934156,2.83950617283951,,,-48600000,0.37037037037037,0.411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-48500000,3.16872427983539,3.37448559670782,2.79835390946502,2.96296296296296,,,-48500000,0.37037037037037,0.411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-48400000,3.29218106995885,3.4156378600823,2.88065843621399,3.08641975308642,,,-48400000,0.411522633744856,0.329218106995885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-48300000,3.37448559670782,3.45679012345679,3.00411522633745,3.16872427983539,,,-48300000,0.37037037037037,0.288065843621399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-48200000,3.4156378600823,3.49794238683128,3.08641975308642,3.29218106995885,,,-48200000,0.329218106995885,0.205761316872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-48100000,3.4156378600823,3.49794238683128,3.20987654320988,3.37448559670782,,,-48100000,0.205761316872428,0.123456790123457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-48000000,3.4156378600823,3.49794238683128,3.33333333333333,3.49794238683128,,,-48000000,0.0823045267489713,4.44089209850063E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-47900000,3.4156378600823,3.49794238683128,3.4156378600823,3.58024691358025,,,-47900000,0,-0.0823045267489708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-47800000,3.45679012345679,3.53909465020576,3.49794238683128,3.66255144032922,,,-47800000,-0.0411522633744852,-0.123456790123457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-47700000,3.45679012345679,3.53909465020576,3.58024691358025,3.74485596707819,,,-47700000,-0.123456790123456,-0.205761316872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-47600000,3.45679012345679,3.53909465020576,3.66255144032922,3.82716049382716,,,-47600000,-0.205761316872428,-0.288065843621399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-47500000,3.45679012345679,3.53909465020576,3.74485596707819,3.86831275720165,,,-47500000,-0.288065843621399,-0.329218106995885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-47400000,3.45679012345679,3.53909465020576,3.82716049382716,3.95061728395062,,,-47400000,-0.37037037037037,-0.411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-47300000,3.45679012345679,3.53909465020576,3.86831275720165,3.9917695473251,,,-47300000,-0.411522633744856,-0.452674897119342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-47200000,3.45679012345679,3.53909465020576,3.90946502057613,4.03292181069959,,,-47200000,-0.452674897119342,-0.493827160493828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-47100000,3.45679012345679,3.58024691358025,3.9917695473251,4.11522633744856,,,-47100000,-0.534979423868313,-0.534979423868313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-47000000,3.45679012345679,3.58024691358025,4.03292181069959,4.11522633744856,,,-47000000,-0.576131687242799,-0.534979423868313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-46900000,3.49794238683128,3.58024691358025,4.03292181069959,4.15637860082304,,,-46900000,-0.534979423868313,-0.576131687242798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-46800000,3.49794238683128,3.58024691358025,4.07407407407407,4.19753086419753,,,-46800000,-0.576131687242798,-0.617283950617284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-46700000,3.49794238683128,3.58024691358025,4.11522633744856,4.19753086419753,,,-46700000,-0.617283950617284,-0.617283950617284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-46600000,3.49794238683128,3.58024691358025,4.11522633744856,4.19753086419753,,,-46600000,-0.617283950617284,-0.617283950617284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-46500000,3.49794238683128,3.58024691358025,4.15637860082304,4.23868312757202,,,-46500000,-0.658436213991769,-0.65843621399177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-46400000,3.49794238683128,3.58024691358025,4.15637860082304,4.23868312757202,,,-46400000,-0.658436213991769,-0.65843621399177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-46300000,3.45679012345679,3.58024691358025,4.11522633744856,4.23868312757202,,,-46300000,-0.658436213991769,-0.65843621399177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-46200000,3.49794238683128,3.58024691358025,4.11522633744856,4.23868312757202,,,-46200000,-0.617283950617284,-0.65843621399177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-46100000,3.49794238683128,3.58024691358025,4.11522633744856,4.19753086419753,,,-46100000,-0.617283950617284,-0.617283950617284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-46000000,3.49794238683128,3.58024691358025,4.11522633744856,4.19753086419753,,,-46000000,-0.617283950617284,-0.617283950617284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-45900000,3.49794238683128,3.58024691358025,4.07407407407407,4.19753086419753,,,-45900000,-0.576131687242798,-0.617283950617284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-45800000,3.49794238683128,3.58024691358025,4.03292181069959,4.15637860082304,,,-45800000,-0.534979423868313,-0.576131687242798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-45700000,3.49794238683128,3.58024691358025,3.9917695473251,4.11522633744856,,,-45700000,-0.493827160493827,-0.534979423868313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-45600000,3.45679012345679,3.58024691358025,3.95061728395062,4.07407407407407,,,-45600000,-0.493827160493827,-0.493827160493828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-45500000,3.45679012345679,3.58024691358025,3.90946502057613,4.03292181069959,,,-45500000,-0.452674897119342,-0.452674897119342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-45400000,3.45679012345679,3.53909465020576,3.86831275720165,3.9917695473251,,,-45400000,-0.411522633744856,-0.452674897119342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-45300000,3.45679012345679,3.58024691358025,3.78600823045268,3.90946502057613,,,-45300000,-0.329218106995885,-0.329218106995885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-45200000,3.45679012345679,3.53909465020576,3.7037037037037,3.86831275720165,,,-45200000,-0.246913580246913,-0.329218106995885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-45100000,3.45679012345679,3.53909465020576,3.66255144032922,3.78600823045268,,,-45100000,-0.205761316872428,-0.246913580246914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-45000000,3.45679012345679,3.53909465020576,3.58024691358025,3.7037037037037,,,-45000000,-0.123456790123456,-0.164609053497943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-44900000,3.45679012345679,3.53909465020576,3.45679012345679,3.62139917695473,,,-44900000,0,-0.0823045267489717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-44800000,3.45679012345679,3.53909465020576,3.37448559670782,3.53909465020576,,,-44800000,0.0823045267489713,-4.44089209850063E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-44700000,3.4156378600823,3.49794238683128,3.29218106995885,3.45679012345679,,,-44700000,0.123456790123457,0.0411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-44600000,3.4156378600823,3.49794238683128,3.16872427983539,3.37448559670782,,,-44600000,0.246913580246913,0.123456790123457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-44500000,3.37448559670782,3.49794238683128,3.08641975308642,3.25102880658436,,,-44500000,0.288065843621399,0.246913580246914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-44400000,3.37448559670782,3.45679012345679,2.96296296296296,3.12757201646091,,,-44400000,0.411522633744856,0.329218106995885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-44300000,3.29218106995885,3.4156378600823,2.83950617283951,3.04526748971193,,,-44300000,0.452674897119342,0.370370370370371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-44200000,3.12757201646091,3.33333333333333,2.71604938271605,2.92181069958848,,,-44200000,0.411522633744856,0.411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-44100000,3.04526748971193,3.20987654320988,2.63374485596708,2.79835390946502,,,-44100000,0.411522633744856,0.411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-44000000,2.92181069958848,3.08641975308642,2.51028806584362,2.67489711934156,,,-44000000,0.411522633744856,0.411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-43900000,2.79835390946502,2.96296296296296,2.42798353909465,2.59259259259259,,,-43900000,0.37037037037037,0.37037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-43800000,2.67489711934156,2.83950617283951,2.38683127572016,2.51028806584362,,,-43800000,0.288065843621399,0.329218106995885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-43700000,2.55144032921811,2.71604938271605,2.30452674897119,2.42798353909465,,,-43700000,0.246913580246914,0.288065843621399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-43600000,2.42798353909465,2.59259259259259,2.22222222222222,2.38683127572016,,,-43600000,0.205761316872428,0.205761316872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-43500000,2.30452674897119,2.51028806584362,2.13991769547325,2.30452674897119,,,-43500000,0.164609053497943,0.205761316872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-43400000,2.18106995884774,2.34567901234568,2.05761316872428,2.22222222222222,,,-43400000,0.123456790123457,0.123456790123456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-43300000,2.05761316872428,2.22222222222222,1.93415637860082,2.09876543209877,,,-43300000,0.123456790123457,0.123456790123457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-43200000,1.93415637860082,2.09876543209877,1.81069958847737,2.01646090534979,,,-43200000,0.123456790123457,0.0823045267489708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-43100000,1.76954732510288,1.97530864197531,1.68724279835391,1.85185185185185,,,-43100000,0.0823045267489713,0.123456790123457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-43000000,1.64609053497942,1.85185185185185,1.56378600823045,1.76954732510288,,,-43000000,0.082304526748971,0.0823045267489713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-42900000,1.48148148148148,1.68724279835391,1.440329218107,1.64609053497942,,,-42900000,0.0411522633744856,0.0411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-42800000,1.31687242798354,1.52263374485597,1.27572016460905,1.48148148148148,,,-42800000,0.0411522633744854,0.0411522633744854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-42700000,1.19341563786008,1.39917695473251,1.1522633744856,1.35802469135802,,,-42700000,0.0411522633744856,0.0411522633744854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-42600000,1.06995884773663,1.23456790123457,1.02880658436214,1.23456790123457,,,-42600000,0.0411522633744856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-42500000,0.946502057613169,1.11111111111111,0.905349794238683,1.06995884773663,,,-42500000,0.0411522633744856,0.0411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-42400000,0.823045267489712,0.987654320987654,0.781893004115226,0.946502057613169,,,-42400000,0.0411522633744855,0.0411522633744855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-42300000,0.740740740740741,0.905349794238683,0.699588477366255,0.864197530864198,,,-42300000,0.0411522633744855,0.0411522633744855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-42200000,0.65843621399177,0.781893004115226,0.617283950617284,0.781893004115226,,,-42200000,0.0411522633744856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-42100000,0.617283950617284,0.740740740740741,0.576131687242798,0.699588477366255,,,-42100000,0.0411522633744856,0.0411522633744855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-42000000,0.617283950617284,0.699588477366255,0.576131687242798,0.65843621399177,,,-42000000,0.0411522633744856,0.0411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-41900000,0.617283950617284,0.699588477366255,0.576131687242798,0.65843621399177,,,-41900000,0.0411522633744856,0.0411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-41800000,0.617283950617284,0.699588477366255,0.576131687242798,0.65843621399177,,,-41800000,0.0411522633744856,0.0411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-41700000,0.617283950617284,0.65843621399177,0.576131687242798,0.65843621399177,,,-41700000,0.0411522633744856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-41600000,0.576131687242798,0.699588477366255,0.534979423868313,0.617283950617284,,,-41600000,0.0411522633744854,0.0823045267489713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-41500000,0.576131687242798,0.65843621399177,0.534979423868313,0.617283950617284,,,-41500000,0.0411522633744854,0.0411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-41400000,0.576131687242798,0.65843621399177,0.493827160493827,0.617283950617284,,,-41400000,0.082304526748971,0.0411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-41300000,0.534979423868313,0.617283950617284,0.493827160493827,0.576131687242798,,,-41300000,0.0411522633744855,0.0411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-41200000,0.493827160493827,0.617283950617284,0.411522633744856,0.534979423868313,,,-41200000,0.0823045267489712,0.082304526748971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-41100000,0.452674897119342,0.576131687242798,0.37037037037037,0.493827160493827,,,-41100000,0.0823045267489712,0.082304526748971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-41000000,0.411522633744856,0.534979423868313,0.288065843621399,0.411522633744856,,,-41000000,0.123456790123457,0.123456790123457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-40900000,0.37037037037037,0.493827160493827,0.164609053497943,0.329218106995885,,,-40900000,0.205761316872428,0.164609053497942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-40800000,0.288065843621399,0.411522633744856,0.0823045267489713,0.246913580246914,,,-40800000,0.205761316872428,0.164609053497942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-40700000,0.246913580246914,0.37037037037037,2.22044604925031E-16,0.123456790123457,,,-40700000,0.246913580246913,0.246913580246914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-40600000,0.205761316872428,0.329218106995885,-0.082304526748971,0.0411522633744856,,,-40600000,0.288065843621399,0.288065843621399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-40500000,0.164609053497943,0.288065843621399,-0.205761316872428,-0.0411522633744854,,,-40500000,0.37037037037037,0.329218106995885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-40400000,0.123456790123457,0.246913580246914,-0.329218106995885,-0.123456790123457,,,-40400000,0.452674897119342,0.37037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
